COUNTRY,YEAR,VEHICLE,FUEL,UNITS
Belgium,2019,Mini Cars,Diesel,1844
Belgium,2019,Mini Cars,Electric,472
Belgium,2019,Mini Cars,Hybrid,196
Belgium,2019,Mini Cars,Petrol,31902
Belgium,2019,Minivans,Alternative,95
Belgium,2019,Minivans,Diesel,12995
Belgium,2019,Minivans,Electric,118
Belgium,2019,Minivans,Hybrid,159
Belgium,2019,Minivans,Petrol,15450
Belgium,2019,SUVs,Alternative,124
Belgium,2019,SUVs,Diesel,67247
Belgium,2019,SUVs,Electric,3809
Belgium,2019,SUVs,Hybrid,4550
Belgium,2019,SUVs,Petrol,130170
Belgium,2019,Small Cars,Alternative,482
Belgium,2019,Small Cars,Diesel,6671
Belgium,2019,Small Cars,Electric,2343
Belgium,2019,Small Cars,Hybrid,1041
Belgium,2019,Small Cars,Petrol,85873
Belgium,2019,Sports Cars,Alternative,1
Belgium,2019,Sports Cars,Diesel,203
Belgium,2019,Sports Cars,Electric,893
Belgium,2019,Sports Cars,Hybrid,60
Belgium,2019,Sports Cars,Petrol,3794
Belgium,2020,Executive Cars,Alternative,2
Belgium,2020,Executive Cars,Diesel,4893
Belgium,2020,Executive Cars,Electric,1309
Belgium,2020,Executive Cars,Hybrid,1045
Belgium,2020,Executive Cars,Petrol,723
Belgium,2020,Large Cars,Alternative,116
Belgium,2020,Large Cars,Diesel,19011
Belgium,2020,Large Cars,Electric,5788
Belgium,2020,Large Cars,Hybrid,1547
Belgium,2020,Large Cars,Petrol,6728
Belgium,2020,Luxury Cars,Alternative,0
Belgium,2020,Luxury Cars,Diesel,207
Belgium,2020,Luxury Cars,Electric,5
Belgium,2020,Luxury Cars,Hybrid,304
Belgium,2020,Luxury Cars,Petrol,234
Belgium,2020,Medium Cars,Alternative,662
Belgium,2020,Medium Cars,Diesel,23068
Belgium,2020,Medium Cars,Electric,2683
Belgium,2020,Medium Cars,Hybrid,1122
Belgium,2020,Medium Cars,Petrol,40054
Belgium,2020,Mini Cars,Alternative,311
Belgium,2020,Mini Cars,Diesel,4548
Belgium,2020,Mini Cars,Electric,2940
Belgium,2020,Mini Cars,Hybrid,1877
Belgium,2020,Mini Cars,Petrol,19933
Belgium,2020,Minivans,Alternative,81
Belgium,2020,Minivans,Diesel,13475
Belgium,2020,Minivans,Electric,5086
Belgium,2020,Minivans,Hybrid,321
Belgium,2020,Minivans,Petrol,16254
Belgium,2020,SUVs,Alternative,819
Belgium,2020,SUVs,Diesel,56853
Belgium,2020,SUVs,Electric,14970
Belgium,2020,SUVs,Hybrid,15255
Belgium,2020,SUVs,Petrol,90104
Belgium,2020,Small Cars,Alternative,1243
Belgium,2020,Small Cars,Diesel,5773
Belgium,2020,Small Cars,Electric,6203
Belgium,2020,Small Cars,Hybrid,1054
Belgium,2020,Small Cars,Petrol,50822
Belgium,2020,Sports Cars,Alternative,1
Belgium,2020,Sports Cars,Diesel,5089
Belgium,2020,Sports Cars,Electric,2562
Belgium,2020,Sports Cars,Hybrid,150
Belgium,2020,Sports Cars,Petrol,6099
Belgium,2021,Executive Cars,Alternative,2
Belgium,2021,Executive Cars,Diesel,3846
Belgium,2021,Executive Cars,Electric,239
Belgium,2021,Executive Cars,Hybrid,839
Belgium,2021,Executive Cars,Petrol,816
Belgium,2021,Large Cars,Alternative,8
Belgium,2021,Large Cars,Diesel,12130
Belgium,2021,Large Cars,Electric,10627
Belgium,2021,Large Cars,Hybrid,1180
Belgium,2021,Large Cars,Petrol,13645
Belgium,2021,Luxury Cars,Alternative,0
Belgium,2021,Luxury Cars,Diesel,150
Belgium,2021,Luxury Cars,Electric,13
Belgium,2021,Luxury Cars,Hybrid,480
Belgium,2021,Luxury Cars,Petrol,278
Belgium,2021,Medium Cars,Alternative,447
Belgium,2021,Medium Cars,Diesel,18614
Belgium,2021,Medium Cars,Electric,3592
Belgium,2021,Medium Cars,Hybrid,1628
Belgium,2021,Medium Cars,Petrol,36910
Belgium,2021,Mini Cars,Alternative,103
Belgium,2021,Mini Cars,Diesel,4016
Belgium,2021,Mini Cars,Electric,7031
Belgium,2021,Mini Cars,Hybrid,2459
Belgium,2021,Mini Cars,Petrol,18541
Belgium,2021,Minivans,Alternative,132
Belgium,2021,Minivans,Diesel,10046
Belgium,2021,Minivans,Electric,5708
Belgium,2021,Minivans,Hybrid,493
Belgium,2021,Minivans,Petrol,19321
Belgium,2021,SUVs,Alternative,673
Belgium,2021,SUVs,Diesel,38317
Belgium,2021,SUVs,Electric,23401
Belgium,2021,SUVs,Hybrid,16229
Belgium,2021,SUVs,Petrol,85463
Belgium,2021,Small Cars,Alternative,576
Belgium,2021,Small Cars,Diesel,591
Belgium,2021,Small Cars,Electric,3455
Belgium,2021,Small Cars,Hybrid,804
Belgium,2021,Small Cars,Petrol,44214
Belgium,2021,Sports Cars,Alternative,0
Belgium,2021,Sports Cars,Diesel,5360
Belgium,2021,Sports Cars,Electric,4226
Belgium,2021,Sports Cars,Hybrid,269
Belgium,2021,Sports Cars,Petrol,9364
Belgium,2022,Executive Cars,Alternative,3
Belgium,2022,Executive Cars,Diesel,5167
Belgium,2022,Executive Cars,Electric,677
Belgium,2022,Executive Cars,Hybrid,2876
Belgium,2022,Executive Cars,Petrol,1130
Belgium,2022,Large Cars,Alternative,14
Belgium,2022,Large Cars,Diesel,18394
Belgium,2022,Large Cars,Electric,9835
Belgium,2022,Large Cars,Hybrid,2500
Belgium,2022,Large Cars,Petrol,15978
Belgium,2022,Luxury Cars,Alternative,0
Belgium,2022,Luxury Cars,Diesel,206
Belgium,2022,Luxury Cars,Electric,24
Belgium,2022,Luxury Cars,Hybrid,744
Belgium,2022,Luxury Cars,Petrol,216
Belgium,2022,Medium Cars,Alternative,490
Belgium,2022,Medium Cars,Diesel,23169
Belgium,2022,Medium Cars,Electric,10378
Belgium,2022,Medium Cars,Hybrid,1688
Belgium,2022,Medium Cars,Petrol,39645
Belgium,2022,Mini Cars,Alternative,90
Belgium,2022,Mini Cars,Diesel,162
Belgium,2022,Mini Cars,Electric,7321
Belgium,2022,Mini Cars,Hybrid,3681
Belgium,2022,Mini Cars,Petrol,18679
Belgium,2022,Minivans,Alternative,80
Belgium,2022,Minivans,Diesel,9032
Belgium,2022,Minivans,Electric,10973
Belgium,2022,Minivans,Hybrid,683
Belgium,2022,Minivans,Petrol,17373
Belgium,2022,SUVs,Alternative,129
Belgium,2022,SUVs,Diesel,37819
Belgium,2022,SUVs,Electric,34309
Belgium,2022,SUVs,Hybrid,7857
Belgium,2022,SUVs,Petrol,80886
Belgium,2022,Small Cars,Alternative,96
Belgium,2022,Small Cars,Diesel,1894
Belgium,2022,Small Cars,Electric,15053
Belgium,2022,Small Cars,Hybrid,1894
Belgium,2022,Small Cars,Petrol,49709
Belgium,2022,Sports Cars,Alternative,0
Belgium,2022,Sports Cars,Diesel,694
Belgium,2022,Sports Cars,Electric,2883
Belgium,2022,Sports Cars,Hybrid,264
Belgium,2022,Sports Cars,Petrol,11158
Bulgaria,2014,Executive Cars,Alternative,0
Bulgaria,2014,Executive Cars,Diesel,185
Bulgaria,2014,Executive Cars,Electric,0
Bulgaria,2014,Executive Cars,Hybrid,12
Bulgaria,2014,Executive Cars,Petrol,43
Bulgaria,2014,Large Cars,Alternative,2
Bulgaria,2014,Large Cars,Diesel,747
Bulgaria,2014,Large Cars,Electric,0
Bulgaria,2014,Large Cars,Hybrid,43
Bulgaria,2014,Large Cars,Petrol,407
Bulgaria,2014,Luxury Cars,Alternative,0
Bulgaria,2014,Luxury Cars,Diesel,92
Bulgaria,2014,Luxury Cars,Electric,0
Bulgaria,2014,Luxury Cars,Hybrid,3
Bulgaria,2014,Luxury Cars,Petrol,105
Bulgaria,2014,Medium Cars,Alternative,11
Bulgaria,2014,Medium Cars,Diesel,1899
Bulgaria,2014,Medium Cars,Electric,0
Bulgaria,2014,Medium Cars,Hybrid,40
Bulgaria,2014,Medium Cars,Petrol,2270
Bulgaria,2014,Mini Cars,Alternative,12
Bulgaria,2014,Mini Cars,Diesel,18
Bulgaria,2014,Mini Cars,Electric,14
Bulgaria,2014,Mini Cars,Hybrid,0
Bulgaria,2014,Mini Cars,Petrol,319
Bulgaria,2014,Minivans,Alternative,2
Bulgaria,2014,Minivans,Diesel,618
Bulgaria,2014,Minivans,Electric,0
Bulgaria,2014,Minivans,Hybrid,0
Bulgaria,2014,Minivans,Petrol,270
Bulgaria,2014,SUVs,Alternative,13
Bulgaria,2014,SUVs,Diesel,3466
Bulgaria,2014,SUVs,Electric,0
Bulgaria,2014,SUVs,Hybrid,19
Bulgaria,2014,SUVs,Petrol,1472
Bulgaria,2014,Small Cars,Alternative,73
Bulgaria,2014,Small Cars,Diesel,1145
Bulgaria,2014,Small Cars,Electric,0
Bulgaria,2014,Small Cars,Hybrid,0
Bulgaria,2014,Small Cars,Petrol,2542
Bulgaria,2014,Sports Cars,Alternative,0
Bulgaria,2014,Sports Cars,Diesel,8
Bulgaria,2014,Sports Cars,Electric,0
Bulgaria,2014,Sports Cars,Hybrid,0
Bulgaria,2014,Sports Cars,Petrol,62
Bulgaria,2015,Executive Cars,Alternative,0
Bulgaria,2015,Executive Cars,Diesel,178
Bulgaria,2015,Executive Cars,Electric,0
Bulgaria,2015,Executive Cars,Hybrid,9
Bulgaria,2015,Executive Cars,Petrol,62
Bulgaria,2015,Large Cars,Alternative,3
Bulgaria,2015,Large Cars,Diesel,1029
Bulgaria,2015,Large Cars,Electric,0
Bulgaria,2015,Large Cars,Hybrid,1
Bulgaria,2015,Large Cars,Petrol,407
Bulgaria,2015,Luxury Cars,Alternative,0
Bulgaria,2015,Luxury Cars,Diesel,66
Bulgaria,2015,Luxury Cars,Electric,0
Bulgaria,2015,Luxury Cars,Hybrid,0
Bulgaria,2015,Luxury Cars,Petrol,84
Bulgaria,2015,Medium Cars,Alternative,24
Bulgaria,2015,Medium Cars,Diesel,1639
Bulgaria,2015,Medium Cars,Electric,0
Bulgaria,2015,Medium Cars,Hybrid,0
Bulgaria,2015,Medium Cars,Petrol,1986
Bulgaria,2015,Mini Cars,Alternative,62
Bulgaria,2015,Mini Cars,Diesel,96
Bulgaria,2015,Mini Cars,Electric,30
Bulgaria,2015,Mini Cars,Hybrid,0
Bulgaria,2015,Mini Cars,Petrol,513
Bulgaria,2015,Minivans,Alternative,11
Bulgaria,2015,Minivans,Diesel,463
Bulgaria,2015,Minivans,Electric,0
Bulgaria,2015,Minivans,Hybrid,0
Bulgaria,2015,Minivans,Petrol,226
Bulgaria,2015,SUVs,Alternative,5
Bulgaria,2015,SUVs,Diesel,4012
Bulgaria,2015,SUVs,Electric,0
Bulgaria,2015,SUVs,Hybrid,2
Bulgaria,2015,SUVs,Petrol,1662
Bulgaria,2015,Small Cars,Alternative,30
Bulgaria,2015,Small Cars,Diesel,1052
Bulgaria,2015,Small Cars,Electric,0
Bulgaria,2015,Small Cars,Hybrid,0
Bulgaria,2015,Small Cars,Petrol,3078
Bulgaria,2015,Sports Cars,Alternative,0
Bulgaria,2015,Sports Cars,Diesel,12
Bulgaria,2015,Sports Cars,Electric,0
Bulgaria,2015,Sports Cars,Hybrid,2
Bulgaria,2015,Sports Cars,Petrol,66
Bulgaria,2016,Executive Cars,Alternative,0
Bulgaria,2016,Executive Cars,Diesel,155
Bulgaria,2016,Executive Cars,Electric,0
Bulgaria,2016,Executive Cars,Hybrid,7
Bulgaria,2016,Executive Cars,Petrol,25
Bulgaria,2016,Large Cars,Alternative,3
Bulgaria,2016,Large Cars,Diesel,1014
Bulgaria,2016,Large Cars,Electric,0
Bulgaria,2016,Large Cars,Hybrid,3
Bulgaria,2016,Large Cars,Petrol,550
Bulgaria,2016,Luxury Cars,Alternative,0
Bulgaria,2016,Luxury Cars,Diesel,94
Bulgaria,2016,Luxury Cars,Electric,0
Bulgaria,2016,Luxury Cars,Hybrid,1
Bulgaria,2016,Luxury Cars,Petrol,65
Bulgaria,2016,Medium Cars,Alternative,43
Bulgaria,2016,Medium Cars,Diesel,2002
Bulgaria,2016,Medium Cars,Electric,1
Bulgaria,2016,Medium Cars,Hybrid,6
Bulgaria,2016,Medium Cars,Petrol,2418
Bulgaria,2016,Mini Cars,Alternative,307
Bulgaria,2016,Mini Cars,Diesel,46
Bulgaria,2016,Mini Cars,Electric,0
Bulgaria,2016,Mini Cars,Hybrid,0
Bulgaria,2016,Mini Cars,Petrol,497
Bulgaria,2016,Minivans,Alternative,15
Bulgaria,2016,Minivans,Diesel,544
Bulgaria,2016,Minivans,Electric,0
Bulgaria,2016,Minivans,Hybrid,0
Bulgaria,2016,Minivans,Petrol,251
Bulgaria,2016,SUVs,Alternative,82
Bulgaria,2016,SUVs,Diesel,4543
Bulgaria,2016,SUVs,Electric,7
Bulgaria,2016,SUVs,Hybrid,31
Bulgaria,2016,SUVs,Petrol,2620
Bulgaria,2016,Small Cars,Alternative,80
Bulgaria,2016,Small Cars,Diesel,1194
Bulgaria,2016,Small Cars,Electric,4
Bulgaria,2016,Small Cars,Hybrid,0
Bulgaria,2016,Small Cars,Petrol,3373
Bulgaria,2016,Sports Cars,Alternative,0
Bulgaria,2016,Sports Cars,Diesel,12
Bulgaria,2016,Sports Cars,Electric,2
Bulgaria,2016,Sports Cars,Hybrid,1
Bulgaria,2016,Sports Cars,Petrol,92
Bulgaria,2017,Executive Cars,Alternative,0
Bulgaria,2017,Executive Cars,Diesel,268
Bulgaria,2017,Executive Cars,Electric,0
Bulgaria,2017,Executive Cars,Hybrid,22
Bulgaria,2017,Executive Cars,Petrol,81
Bulgaria,2017,Large Cars,Alternative,5
Bulgaria,2017,Large Cars,Diesel,955
Bulgaria,2017,Large Cars,Electric,0
Bulgaria,2017,Large Cars,Hybrid,10
Bulgaria,2017,Large Cars,Petrol,619
Bulgaria,2017,Luxury Cars,Alternative,0
Bulgaria,2017,Luxury Cars,Diesel,101
Bulgaria,2017,Luxury Cars,Electric,0
Bulgaria,2017,Luxury Cars,Hybrid,7
Bulgaria,2017,Luxury Cars,Petrol,82
Bulgaria,2017,Medium Cars,Alternative,51
Bulgaria,2017,Medium Cars,Diesel,2364
Bulgaria,2017,Medium Cars,Electric,9
Bulgaria,2017,Medium Cars,Hybrid,13
Bulgaria,2017,Medium Cars,Petrol,3923
Bulgaria,2017,Mini Cars,Alternative,298
Bulgaria,2017,Mini Cars,Diesel,37
Bulgaria,2017,Mini Cars,Electric,19
Bulgaria,2017,Mini Cars,Hybrid,0
Bulgaria,2017,Mini Cars,Petrol,586
Bulgaria,2017,Minivans,Alternative,75
Bulgaria,2017,Minivans,Diesel,463
Bulgaria,2017,Minivans,Electric,0
Bulgaria,2017,Minivans,Hybrid,0
Bulgaria,2017,Minivans,Petrol,243
Bulgaria,2017,SUVs,Alternative,39
Bulgaria,2017,SUVs,Diesel,5140
Bulgaria,2017,SUVs,Electric,9
Bulgaria,2017,SUVs,Hybrid,41
Bulgaria,2017,SUVs,Petrol,4268
Bulgaria,2017,Small Cars,Alternative,73
Bulgaria,2017,Small Cars,Diesel,1358
Bulgaria,2017,Small Cars,Electric,23
Bulgaria,2017,Small Cars,Hybrid,8
Bulgaria,2017,Small Cars,Petrol,4038
Bulgaria,2017,Sports Cars,Alternative,0
Bulgaria,2017,Sports Cars,Diesel,10
Bulgaria,2017,Sports Cars,Electric,2
Bulgaria,2017,Sports Cars,Hybrid,4
Bulgaria,2017,Sports Cars,Petrol,82
Bulgaria,2018,Executive Cars,Alternative,0
Bulgaria,2018,Executive Cars,Diesel,294
Bulgaria,2018,Executive Cars,Electric,0
Bulgaria,2018,Executive Cars,Hybrid,5
Bulgaria,2018,Executive Cars,Petrol,111
Bulgaria,2018,Large Cars,Alternative,6
Bulgaria,2018,Large Cars,Diesel,943
Bulgaria,2018,Large Cars,Electric,0
Bulgaria,2018,Large Cars,Hybrid,4
Bulgaria,2018,Large Cars,Petrol,767
Bulgaria,2018,Luxury Cars,Alternative,0
Bulgaria,2018,Luxury Cars,Diesel,86
Bulgaria,2018,Luxury Cars,Electric,0
Bulgaria,2018,Luxury Cars,Hybrid,1
Bulgaria,2018,Luxury Cars,Petrol,122
Bulgaria,2018,Medium Cars,Alternative,74
Bulgaria,2018,Medium Cars,Diesel,1846
Bulgaria,2018,Medium Cars,Electric,36
Bulgaria,2018,Medium Cars,Hybrid,21
Bulgaria,2018,Medium Cars,Petrol,4232
Bulgaria,2018,Mini Cars,Alternative,108
Bulgaria,2018,Mini Cars,Diesel,17
Bulgaria,2018,Mini Cars,Electric,94
Bulgaria,2018,Mini Cars,Hybrid,0
Bulgaria,2018,Mini Cars,Petrol,670
Bulgaria,2018,Minivans,Alternative,76
Bulgaria,2018,Minivans,Diesel,340
Bulgaria,2018,Minivans,Electric,0
Bulgaria,2018,Minivans,Hybrid,0
Bulgaria,2018,Minivans,Petrol,204
Bulgaria,2018,SUVs,Alternative,12
Bulgaria,2018,SUVs,Diesel,5477
Bulgaria,2018,SUVs,Electric,16
Bulgaria,2018,SUVs,Hybrid,34
Bulgaria,2018,SUVs,Petrol,6200
Bulgaria,2018,Small Cars,Alternative,113
Bulgaria,2018,Small Cars,Diesel,918
Bulgaria,2018,Small Cars,Electric,72
Bulgaria,2018,Small Cars,Hybrid,3
Bulgaria,2018,Small Cars,Petrol,4494
Bulgaria,2018,Sports Cars,Alternative,0
Bulgaria,2018,Sports Cars,Diesel,12
Bulgaria,2018,Sports Cars,Electric,1
Bulgaria,2018,Sports Cars,Hybrid,2
Bulgaria,2018,Sports Cars,Petrol,66
Bulgaria,2019,Executive Cars,Alternative,0
Bulgaria,2019,Executive Cars,Diesel,193
Bulgaria,2019,Executive Cars,Electric,0
Bulgaria,2019,Executive Cars,Hybrid,6
Bulgaria,2019,Executive Cars,Petrol,101
Bulgaria,2019,Large Cars,Alternative,7
Bulgaria,2019,Large Cars,Diesel,1213
Bulgaria,2019,Large Cars,Electric,24
Bulgaria,2019,Large Cars,Hybrid,15
Bulgaria,2019,Large Cars,Petrol,745
Bulgaria,2019,Luxury Cars,Alternative,0
Bulgaria,2019,Luxury Cars,Diesel,77
Bulgaria,2019,Luxury Cars,Electric,0
Bulgaria,2019,Luxury Cars,Hybrid,2
Bulgaria,2019,Luxury Cars,Petrol,71
Bulgaria,2019,Medium Cars,Alternative,28
Bulgaria,2019,Medium Cars,Diesel,2203
Bulgaria,2019,Medium Cars,Electric,56
Bulgaria,2019,Medium Cars,Hybrid,55
Bulgaria,2019,Medium Cars,Petrol,6457
Bulgaria,2019,Mini Cars,Alternative,47
Bulgaria,2019,Mini Cars,Diesel,19
Bulgaria,2019,Mini Cars,Electric,7
Bulgaria,2019,Mini Cars,Hybrid,6
Bulgaria,2019,Mini Cars,Petrol,1080
Bulgaria,2019,Minivans,Alternative,102
Bulgaria,2019,Minivans,Diesel,331
Bulgaria,2019,Minivans,Electric,3
Bulgaria,2019,Minivans,Hybrid,4
Bulgaria,2019,Minivans,Petrol,249
Bulgaria,2019,SUVs,Alternative,344
Bulgaria,2019,SUVs,Diesel,4906
Bulgaria,2019,SUVs,Electric,136
Bulgaria,2019,SUVs,Hybrid,114
Bulgaria,2019,SUVs,Petrol,9071
Bulgaria,2019,Small Cars,Alternative,172
Bulgaria,2019,Small Cars,Diesel,756
Bulgaria,2019,Small Cars,Electric,64
Bulgaria,2019,Small Cars,Hybrid,40
Bulgaria,2019,Small Cars,Petrol,5260
Bulgaria,2019,Sports Cars,Alternative,0
Bulgaria,2019,Sports Cars,Diesel,11
Bulgaria,2019,Sports Cars,Electric,3
Bulgaria,2019,Sports Cars,Hybrid,2
Bulgaria,2019,Sports Cars,Petrol,114
Bulgaria,2020,Executive Cars,Alternative,0
Bulgaria,2020,Executive Cars,Diesel,267
Bulgaria,2020,Executive Cars,Electric,0
Bulgaria,2020,Executive Cars,Hybrid,10
Bulgaria,2020,Executive Cars,Petrol,163
Bulgaria,2020,Large Cars,Alternative,9
Bulgaria,2020,Large Cars,Diesel,952
Bulgaria,2020,Large Cars,Electric,41
Bulgaria,2020,Large Cars,Hybrid,21
Bulgaria,2020,Large Cars,Petrol,599
Bulgaria,2020,Luxury Cars,Alternative,0
Bulgaria,2020,Luxury Cars,Diesel,67
Bulgaria,2020,Luxury Cars,Electric,0
Bulgaria,2020,Luxury Cars,Hybrid,1
Bulgaria,2020,Luxury Cars,Petrol,51
Bulgaria,2020,Medium Cars,Alternative,32
Bulgaria,2020,Medium Cars,Diesel,1546
Bulgaria,2020,Medium Cars,Electric,18
Bulgaria,2020,Medium Cars,Hybrid,54
Bulgaria,2020,Medium Cars,Petrol,3169
Bulgaria,2020,Mini Cars,Alternative,23
Bulgaria,2020,Mini Cars,Diesel,51
Bulgaria,2020,Mini Cars,Electric,175
Bulgaria,2020,Mini Cars,Hybrid,7
Bulgaria,2020,Mini Cars,Petrol,494
Bulgaria,2020,Minivans,Alternative,23
Bulgaria,2020,Minivans,Diesel,332
Bulgaria,2020,Minivans,Electric,6
Bulgaria,2020,Minivans,Hybrid,7
Bulgaria,2020,Minivans,Petrol,222
Bulgaria,2020,SUVs,Alternative,504
Bulgaria,2020,SUVs,Diesel,3509
Bulgaria,2020,SUVs,Electric,228
Bulgaria,2020,SUVs,Hybrid,127
Bulgaria,2020,SUVs,Petrol,5552
Bulgaria,2020,Small Cars,Alternative,422
Bulgaria,2020,Small Cars,Diesel,904
Bulgaria,2020,Small Cars,Electric,110
Bulgaria,2020,Small Cars,Hybrid,49
Bulgaria,2020,Small Cars,Petrol,3245
Bulgaria,2020,Sports Cars,Alternative,0
Bulgaria,2020,Sports Cars,Diesel,7
Bulgaria,2020,Sports Cars,Electric,7
Bulgaria,2020,Sports Cars,Hybrid,0
Bulgaria,2020,Sports Cars,Petrol,76
Bulgaria,2021,Executive Cars,Alternative,0
Bulgaria,2021,Executive Cars,Diesel,126
Bulgaria,2021,Executive Cars,Electric,2
Bulgaria,2021,Executive Cars,Hybrid,22
Bulgaria,2021,Executive Cars,Petrol,60
Bulgaria,2021,Large Cars,Alternative,10
Bulgaria,2021,Large Cars,Diesel,907
Bulgaria,2021,Large Cars,Electric,103
Bulgaria,2021,Large Cars,Hybrid,41
Bulgaria,2021,Large Cars,Petrol,999
Bulgaria,2021,Luxury Cars,Alternative,0
Bulgaria,2021,Luxury Cars,Diesel,43
Bulgaria,2021,Luxury Cars,Electric,1
Bulgaria,2021,Luxury Cars,Hybrid,1
Bulgaria,2021,Luxury Cars,Petrol,36
Bulgaria,2021,Medium Cars,Alternative,22
Bulgaria,2021,Medium Cars,Diesel,1026
Bulgaria,2021,Medium Cars,Electric,98
Bulgaria,2021,Medium Cars,Hybrid,73
Bulgaria,2021,Medium Cars,Petrol,3091
Bulgaria,2021,Mini Cars,Alternative,49
Bulgaria,2021,Mini Cars,Diesel,20
Bulgaria,2021,Mini Cars,Electric,30
Bulgaria,2021,Mini Cars,Hybrid,13
Bulgaria,2021,Mini Cars,Petrol,578
Bulgaria,2021,Minivans,Alternative,6
Bulgaria,2021,Minivans,Diesel,564
Bulgaria,2021,Minivans,Electric,58
Bulgaria,2021,Minivans,Hybrid,23
Bulgaria,2021,Minivans,Petrol,779
Bulgaria,2021,SUVs,Alternative,360
Bulgaria,2021,SUVs,Diesel,2979
Bulgaria,2021,SUVs,Electric,279
Bulgaria,2021,SUVs,Hybrid,220
Bulgaria,2021,SUVs,Petrol,6862
Bulgaria,2021,Small Cars,Alternative,809
Bulgaria,2021,Small Cars,Diesel,210
Bulgaria,2021,Small Cars,Electric,137
Bulgaria,2021,Small Cars,Hybrid,74
Bulgaria,2021,Small Cars,Petrol,3629
Bulgaria,2021,Sports Cars,Alternative,0
Bulgaria,2021,Sports Cars,Diesel,122
Bulgaria,2021,Sports Cars,Electric,47
Bulgaria,2021,Sports Cars,Hybrid,5
Bulgaria,2021,Sports Cars,Petrol,496
Bulgaria,2022,Executive Cars,Alternative,0
Bulgaria,2022,Executive Cars,Diesel,217
Bulgaria,2022,Executive Cars,Electric,8
Bulgaria,2022,Executive Cars,Hybrid,5
Bulgaria,2022,Executive Cars,Petrol,90
Bulgaria,2022,Large Cars,Alternative,16
Bulgaria,2022,Large Cars,Diesel,943
Bulgaria,2022,Large Cars,Electric,123
Bulgaria,2022,Large Cars,Hybrid,60
Bulgaria,2022,Large Cars,Petrol,979
Bulgaria,2022,Luxury Cars,Alternative,0
Bulgaria,2022,Luxury Cars,Diesel,113
Bulgaria,2022,Luxury Cars,Electric,9
Bulgaria,2022,Luxury Cars,Hybrid,6
Bulgaria,2022,Luxury Cars,Petrol,42
Bulgaria,2022,Medium Cars,Alternative,18
Bulgaria,2022,Medium Cars,Diesel,1218
Bulgaria,2022,Medium Cars,Electric,186
Bulgaria,2022,Medium Cars,Hybrid,127
Bulgaria,2022,Medium Cars,Petrol,3761
Bulgaria,2022,Mini Cars,Alternative,33
Bulgaria,2022,Mini Cars,Diesel,35
Bulgaria,2022,Mini Cars,Electric,48
Bulgaria,2022,Mini Cars,Hybrid,19
Bulgaria,2022,Mini Cars,Petrol,675
Bulgaria,2022,Minivans,Alternative,51
Bulgaria,2022,Minivans,Diesel,686
Bulgaria,2022,Minivans,Electric,105
Bulgaria,2022,Minivans,Hybrid,33
Bulgaria,2022,Minivans,Petrol,465
Bulgaria,2022,SUVs,Alternative,6
Bulgaria,2022,SUVs,Diesel,3151
Bulgaria,2022,SUVs,Electric,455
Bulgaria,2022,SUVs,Hybrid,312
Bulgaria,2022,SUVs,Petrol,7387
Bulgaria,2022,Small Cars,Alternative,664
Bulgaria,2022,Small Cars,Diesel,216
Bulgaria,2022,Small Cars,Electric,175
Bulgaria,2022,Small Cars,Hybrid,111
Bulgaria,2022,Small Cars,Petrol,3545
Bulgaria,2022,Sports Cars,Alternative,0
Bulgaria,2022,Sports Cars,Diesel,59
Bulgaria,2022,Sports Cars,Electric,79
Bulgaria,2022,Sports Cars,Hybrid,14
Bulgaria,2022,Sports Cars,Petrol,498
Croatia,2014,Executive Cars,Alternative,0
Croatia,2014,Executive Cars,Diesel,284
Croatia,2014,Executive Cars,Electric,0
Croatia,2014,Executive Cars,Hybrid,0
Croatia,2014,Executive Cars,Petrol,6
Croatia,2014,Large Cars,Alternative,2
Croatia,2014,Large Cars,Diesel,2747
Croatia,2014,Large Cars,Electric,0
Croatia,2014,Large Cars,Hybrid,0
Croatia,2014,Large Cars,Petrol,31
Croatia,2014,Luxury Cars,Alternative,0
Croatia,2014,Luxury Cars,Diesel,33
Croatia,2014,Luxury Cars,Electric,0
Croatia,2014,Luxury Cars,Hybrid,2
Croatia,2014,Luxury Cars,Petrol,7
Croatia,2014,Medium Cars,Alternative,233
Croatia,2014,Medium Cars,Diesel,9463
Croatia,2014,Medium Cars,Electric,0
Croatia,2014,Medium Cars,Hybrid,0
Croatia,2014,Medium Cars,Petrol,3464
